id,created_at,birthdate,gender,city,state,profile_completed
103309,2021-10-23 17:40:09,1999-10-20,M,Medellin,Antioquia,98.0
103317,2021-10-23 18:03:40,1986-10-04,M,Soacha,Cundinamarca,95.0
103321,2021-10-23 18:12:22,2002-10-26,F,Ibagué,Tolima,100.0
103335,2021-10-23 19:50:35,1981-08-08,M,Bogotá,Cundinamarca,68.0
103336,2021-10-23 19:53:23,1993-08-02,M,Barranquilla,Atlantico,80.0
103337,2021-10-23 19:54:37,1983-08-17,F,Barranquilla,Atlantico,37.0
103340,2021-10-23 20:07:56,1996-11-09,M,Cali,Valle del Cauca,88.0
103349,2021-10-23 21:11:14,2001-01-13,M,Fusagasuga,Cundinamarca,100.0
103350,2021-10-23 21:16:20,1997-03-20,F,Bogotá,Cundinamarca,100.0
103353,2021-10-23 21:47:26,1986-09-03,M,Pasto,Nariño,98.0
103360,2021-10-23 22:45:53,1990-10-21,M,Barranquilla,Atlantico,92.0
103361,2021-10-23 22:55:23,1987-12-07,M,Valledupar,Cesar,98.0
103377,2021-10-24 05:56:19,1988-12-24,M,Dos quebradas,Risaralda,84.0
103386,2021-10-24 08:51:59,2004-01-23,M,Bogotá,Cundinamarca,37.0
103389,2021-10-24 10:06:43,1987-11-09,F,Yopal,Casanare,44.0
103393,2021-10-24 10:18:04,1996-11-24,M,Medellin,Antioquia,68.0
103398,2021-10-24 10:31:18,2021-11-23,M,Barrancabermeja,Santander,37.0
103399,2021-10-24 10:32:13,2001-04-13,M,Cucuta,Norte de Santander,100.0
103408,2021-10-24 10:50:43,1981-11-08,M,Bogotá,Cundinamarca,100.0
103409,2021-10-24 10:55:53,1980-03-28,M,Cali,Valle del Cauca,100.0
103411,2021-10-24 11:03:06,1995-09-04,M,Ovejas,Sucre,100.0
103419,2021-10-24 11:33:00,1980-04-02,M,Cali,Valle del Cauca,37.0
103430,2021-10-24 12:10:17,1999-05-06,M,Medellin,Antioquia,86.0
103431,2021-10-24 12:13:55,1979-09-02,F,Soacha,Cundinamarca,75.0
103448,2021-10-24 13:45:46,1997-05-05,M,Medellin,Antioquia,90.0
103451,2021-10-24 14:22:27,1996-03-25,M,Floridablanca,Santander,62.0
103456,2021-10-24 15:18:29,1979-04-27,M,Cali,Valle del Cauca,37.0
103457,2021-10-24 15:23:21,1980-08-20,M,Valle del Guamuez,Putumayo,37.0
103458,2021-10-24 15:25:17,1983-12-11,M,Santo Tomas,Atlantico,41.0
103463,2021-10-24 15:34:11,1984-10-12,F,Ibagué,Tolima,97.0
103466,2021-10-24 15:50:35,1990-01-17,F,Bucaramanga,Santander,85.0
103467,2021-10-24 15:53:34,1994-02-24,M,Bucaramanga,Santander,100.0
103468,2021-10-24 15:54:02,1993-04-27,F,Rionegro,Antioquia,41.0
103470,2021-10-24 16:28:25,1977-08-21,M,Valledupar,Cesar,97.0
103473,2021-10-24 16:32:12,1992-08-01,F,Bogotá,Cundinamarca,98.0
103476,2021-10-24 17:08:21,1981-04-01,M,Barranquilla,Atlantico,63.0
103477,2021-10-24 17:18:06,1975-11-19,F,Villavicencio,Meta,90.0
103481,2021-10-24 17:46:06,1998-11-02,M,Bogotá,Cundinamarca,100.0
103482,2021-10-24 17:47:09,1986-09-22,M,Zona Bananera,Magdalena,100.0
103488,2021-10-24 18:20:15,1991-02-07,M,Barranquilla,Atlantico,55.0
103490,2021-10-24 18:40:36,1989-03-16,M,Valledupar,Cesar,99.0
103492,2021-10-24 19:01:12,1985-05-26,F,Bogotá,Cundinamarca,88.0
103498,2021-10-24 19:29:45,1991-07-23,M,Bello,Antioquia,85.0
103502,2021-10-24 19:32:04,1977-05-31,M,Bucaramanga,Santander,90.0
103510,2021-10-24 19:55:53,1986-04-19,M,Soacha,Cundinamarca,91.0
103512,2021-10-24 20:07:41,1998-06-25,M,Barranquilla,Atlantico,95.0
103515,2021-10-24 20:35:05,1986-01-23,F,Valledupar,Cesar,37.0
103518,2021-10-24 20:55:54,1984-11-20,M,Cajica,Cundinamarca,100.0
103520,2021-10-24 20:58:03,1988-06-09,M,Bogotá,Cundinamarca,100.0
103523,2021-10-24 21:12:39,1991-09-23,M,Soledad,Atlantico,97.0
103527,2021-10-24 21:44:39,1999-05-25,F,Bogotá,Cundinamarca,93.0
103529,2021-10-24 22:06:22,1987-10-23,M,Bogotá,Cundinamarca,73.0
103530,2021-10-24 22:09:39,2003-12-23,F,Barranquilla,Atlantico,73.0
103535,2021-10-24 22:19:53,1995-03-17,M,Villavicencio,Meta,100.0
103539,2021-10-24 23:35:28,1994-06-25,F,Barranquilla,Atlantico,75.0
103542,2021-10-24 23:46:46,2000-07-07,F,Pereira,Risaralda,37.0
103546,2021-10-25 00:36:05,1993-12-21,M,Sincelejo,Sucre,100.0
103549,2021-10-25 02:51:19,2001-10-31,M,Bucaramanga,Santander,96.0
103552,2021-10-25 04:01:54,1979-12-17,M,Barranquilla,Atlantico,85.0
103565,2021-10-25 07:08:03,1985-06-15,F,Santa Marta,Magdalena,44.0
103571,2021-10-25 07:30:33,1968-02-09,M,Sabaneta,Antioquia,99.0
103586,2021-10-25 08:25:17,1987-09-22,M,Cali,Valle del Cauca,100.0
103590,2021-10-25 08:36:26,1984-09-05,M,Cali,Valle del Cauca,37.0
103600,2021-10-25 08:49:17,1994-03-03,M,Panama City,Panama,95.0
103602,2021-10-25 08:54:28,1988-09-26,M,Valledupar,Cesar,95.0
103608,2021-10-25 09:04:42,1999-07-16,M,Bogotá,Cundinamarca,97.0
103611,2021-10-25 09:11:10,1994-12-18,M,Bogotá,Cundinamarca,90.0
103615,2021-10-25 09:14:44,1978-11-27,M,,Tolima,90.0
103624,2021-10-25 09:30:15,2000-11-18,F,Barranquilla,Atlantico,90.0
103634,2021-10-25 09:57:07,1993-02-03,F,Pasto,Nariño,96.0
103637,2021-10-25 10:12:12,1995-08-31,M,Yopal,Casanare,59.0
103648,2021-10-25 10:47:03,1998-04-22,M,Bogotá,Cundinamarca,92.0
103651,2021-10-25 10:55:13,1991-10-24,M,Bogotá,Cundinamarca,100.0
103652,2021-10-25 10:56:20,1995-03-26,M,Bogotá,Cundinamarca,95.0
103657,2021-10-25 11:03:10,1988-07-26,F,Yarumal,Antioquia,83.0
103659,2021-10-25 11:10:56,1968-06-26,M,Bogotá,Cundinamarca,84.0
103661,2021-10-25 11:20:35,1989-05-26,F,Barranquilla,Atlantico,92.0
103670,2021-10-25 12:04:10,2002-04-14,M,Bogotá,Cundinamarca,64.0
103674,2021-10-25 12:13:13,1980-12-12,M,Cucuta,Norte de Santander,96.0
103678,2021-10-25 12:19:42,1991-10-25,M,Barranquilla,Atlantico,37.0
103685,2021-10-25 13:17:53,1988-03-05,F,Itagui,Antioquia,100.0
103688,2021-10-25 13:45:42,2000-10-02,M,Medellin,Antioquia,61.0
103696,2021-10-25 14:08:49,1993-08-23,M,Arjona,Bolivar,37.0
103697,2021-10-25 14:11:18,1992-09-04,M,Barranquilla,Atlantico,46.0
103701,2021-10-25 14:22:18,1972-04-07,M,Bogotá,Cundinamarca,63.0
103703,2021-10-25 14:23:46,1995-04-30,F,Neiva,Huila,95.0
103707,2021-10-25 14:32:17,2004-03-02,M,Barranquilla,Atlantico,93.0
103709,2021-10-25 14:53:45,1989-12-27,M,Monteria,Cordoba,37.0
103711,2021-10-25 15:01:40,1981-04-13,F,Bogotá,Cundinamarca,37.0
103713,2021-10-25 15:11:27,1992-01-05,M,Medellin,Antioquia,94.0
103720,2021-10-25 15:28:45,1997-08-19,M,Bogotá,Cundinamarca,76.0
103722,2021-10-25 15:31:26,1986-08-12,M,Soacha,Cundinamarca,84.0
103748,2021-10-25 16:54:52,1965-10-15,M,Bogotá,Cundinamarca,100.0
103752,2021-10-25 17:28:30,1987-05-16,M,Bogotá,Cundinamarca,57.0
103757,2021-10-25 17:49:25,1972-11-30,M,Envigado,Antioquia,95.0
103764,2021-10-25 18:22:26,1977-11-07,M,Barranquilla,Atlantico,65.0
103769,2021-10-25 18:34:53,1996-03-02,F,Bogotá,Cundinamarca,44.0
103770,2021-10-25 18:36:23,1991-01-17,M,Girardot,Cundinamarca,80.0
103774,2021-10-25 18:51:43,1973-10-03,M,Bogotá,Cundinamarca,48.0
103779,2021-10-25 19:09:36,1989-01-24,F,Bogotá,Cundinamarca,100.0
103786,2021-10-25 19:25:20,1979-04-06,M,Bogotá,Cundinamarca,98.0
103791,2021-10-25 19:38:26,1976-05-01,M,Facatativa,Cundinamarca,95.0
103792,2021-10-25 19:41:02,1986-02-17,M,Funza,Cundinamarca,37.0
103795,2021-10-25 19:47:59,1967-05-19,M,Bogotá,Cundinamarca,100.0
103796,2021-10-25 19:51:54,1993-09-14,M,San Antonio,Valle del Cauca,97.0
103797,2021-10-25 19:52:03,1998-04-02,M,Bogotá,Cundinamarca,98.0
103798,2021-10-25 19:52:06,1991-02-27,F,Ibagué,Tolima,71.0
103800,2021-10-25 19:59:15,1995-02-15,F,Bogotá,Cundinamarca,37.0
103801,2021-10-25 20:05:30,1988-11-18,F,Barranquilla,Atlantico,93.0
103806,2021-10-25 20:20:17,1986-03-09,M,Barranquilla,Atlantico,72.0
103810,2021-10-25 20:38:33,1969-02-18,M,Medellin,Antioquia,100.0
103811,2021-10-25 20:43:10,1982-01-12,M,Zipaquira,Cundinamarca,48.0
103813,2021-10-25 20:50:34,1991-10-12,M,Barranquilla,Atlantico,37.0
103815,2021-10-25 20:54:51,1994-06-30,M,Bogotá,Cundinamarca,63.0
103817,2021-10-25 21:02:50,1995-05-01,F,Barranquilla,Atlantico,41.0
103819,2021-10-25 21:11:00,1993-09-29,F,Bogotá,Cundinamarca,37.0
103820,2021-10-25 21:12:17,1988-08-21,M,Bogotá,Cundinamarca,100.0
103821,2021-10-25 21:13:33,1999-04-28,M,Bogotá,Cundinamarca,98.0
103822,2021-10-25 21:25:49,1996-06-16,F,Bogotá,Cundinamarca,99.0
103827,2021-10-25 21:43:49,1998-03-07,M,Cali,Valle del Cauca,37.0
103831,2021-10-25 21:59:52,1993-08-15,F,Ibagué,Tolima,96.0
103839,2021-10-25 22:19:18,1986-07-31,M,Magangue,Bolivar,57.0
103845,2021-10-25 22:36:15,1997-01-02,F,Bogotá,Cundinamarca,88.0
103849,2021-10-25 22:58:41,2000-04-27,M,Soledad,Atlantico,37.0
103852,2021-10-25 23:23:58,1971-05-21,F,Bogotá,Cundinamarca,78.0
103855,2021-10-25 23:53:53,1986-09-09,M,Pasto,Nariño,96.0
103861,2021-10-26 04:11:19,2001-02-18,M,Bogotá,Cundinamarca,48.0
103866,2021-10-26 07:40:49,1993-06-25,M,Bello,Antioquia,37.0
103870,2021-10-26 08:11:34,1980-12-10,F,Medellin,Antioquia,85.0
103873,2021-10-26 08:24:40,1996-07-01,M,Bogotá,Cundinamarca,93.0
103874,2021-10-26 08:25:22,1990-06-06,M,Bogotá,Cundinamarca,92.0
103878,2021-10-26 08:35:45,1991-04-07,F,Bucaramanga,Santander,37.0
103879,2021-10-26 08:39:54,1989-05-19,F,Gacheta,Cundinamarca,100.0
103883,2021-10-26 09:01:19,1994-09-11,M,Medellin,Antioquia,98.0
103888,2021-10-26 09:19:30,1986-01-30,M,Bogotá,Cundinamarca,75.0
103894,2021-10-26 09:31:07,1987-11-26,F,Bogotá,Cundinamarca,37.0
103899,2021-10-26 09:42:10,1979-09-11,M,Barranquilla,Atlantico,37.0
103901,2021-10-26 09:50:16,1987-05-16,M,Cartagena,Bolivar,34.0
103910,2021-10-26 10:12:39,1998-05-26,F,Medellin,Antioquia,98.0
103915,2021-10-26 10:33:17,1994-09-25,F,Bogotá,Cundinamarca,89.0
103925,2021-10-26 11:03:44,1981-11-06,F,Bogotá,Cundinamarca,93.0
103929,2021-10-26 11:16:37,2000-12-08,M,Santa Marta,Magdalena,71.0
103930,2021-10-26 11:19:08,1997-11-12,M,Bello,Antioquia,68.0
103931,2021-10-26 11:22:30,1992-04-14,F,La Estrella,Antioquia,99.0
103936,2021-10-26 11:47:33,1993-06-06,F,Guarne,Antioquia,34.0
103938,2021-10-26 11:53:14,1992-05-06,F,Cartagena,Bolivar,96.0
103939,2021-10-26 11:53:57,1992-04-15,M,Bogotá,Cundinamarca,59.0
103944,2021-10-26 12:15:26,1974-04-05,M,Barranquilla,Atlantico,100.0
103948,2021-10-26 12:25:08,1985-11-20,M,Ibagué,Tolima,37.0
103949,2021-10-26 12:25:47,1990-11-30,F,Soledad,Atlantico,37.0
103954,2021-10-26 12:53:11,1990-10-29,M,Bogotá,Cundinamarca,96.0
103955,2021-10-26 12:54:32,1983-12-11,,Medellin,Antioquia,61.0
103962,2021-10-26 13:06:13,1987-04-26,F,Penaflor,Metropolitana de Santiago,72.0
103968,2021-10-26 13:17:53,1988-01-24,M,Medellin,Antioquia,100.0
103970,2021-10-26 13:23:21,1999-11-02,M,Mosquera,Cundinamarca,98.0
103973,2021-10-26 13:25:01,2002-05-15,M,Cartagena,Bolivar,97.0
103984,2021-10-26 13:26:01,1995-06-05,M,Ibagué,Tolima,95.0
103986,2021-10-26 13:26:12,1997-01-16,M,Bogotá,Cundinamarca,37.0
104000,2021-10-26 13:27:30,1980-09-27,M,Bogotá,Cundinamarca,97.0
104009,2021-10-26 13:46:50,2000-05-03,F,Cartagena,Bolivar,89.0
104012,2021-10-26 14:00:56,1984-12-03,F,Bogotá,Cundinamarca,95.0
104014,2021-10-26 14:03:29,1990-06-27,F,Soledad,Atlantico,34.0
104015,2021-10-26 14:05:16,1982-05-30,M,Valledupar,Cesar,37.0
104016,2021-10-26 14:09:00,1993-03-20,M,Bogotá,Cundinamarca,96.0
104018,2021-10-26 14:09:38,1995-01-20,M,Manizales,Caldas,100.0
104023,2021-10-26 14:25:21,1993-07-28,M,Barranquilla,Atlantico,64.0
104032,2021-10-26 14:52:22,,,Pasto,Nariño,50.0
104033,2021-10-26 14:52:36,1992-09-03,M,Bogotá,Cundinamarca,39.0
104038,2021-10-26 15:14:22,1991-04-22,M,Bogotá,Cundinamarca,44.0
104039,2021-10-26 15:19:36,1998-08-04,F,Bogotá,Cundinamarca,63.0
104043,2021-10-26 15:29:29,1999-02-07,F,Tunja,Boyaca,97.0
104048,2021-10-26 15:40:59,1997-01-18,M,Medellin,Antioquia,37.0
104050,2021-10-26 15:57:19,1998-11-21,F,Barranquilla,Atlantico,84.0
104053,2021-10-26 16:21:59,1975-08-02,M,Sincelejo,Sucre,98.0
104056,2021-10-26 16:32:39,1961-10-20,M,Bogotá,Cundinamarca,60.0
104057,2021-10-26 16:32:40,1973-12-16,M,Zipaquira,Cundinamarca,99.0
104063,2021-10-26 16:45:42,1999-09-08,M,Barranquilla,Atlantico,93.0
104064,2021-10-26 16:46:06,1959-08-21,M,Bogotá,Cundinamarca,100.0
104066,2021-10-26 16:57:49,1983-07-04,M,Barranquilla,Atlantico,37.0
104068,2021-10-26 17:03:37,1991-01-12,M,Bogotá,Cundinamarca,37.0
104073,2021-10-26 17:19:32,1997-06-21,M,Barranquilla,Atlantico,61.0
104074,2021-10-26 17:21:51,1987-07-26,M,Saravena,Arauca,37.0
104075,2021-10-26 17:24:20,1999-12-10,M,Arjona,Bolivar,100.0
104078,2021-10-26 17:39:37,1978-12-29,F,Bogotá,Cundinamarca,80.0
104081,2021-10-26 17:43:39,2003-10-13,M,Monteria,Cordoba,37.0
104082,2021-10-26 17:46:53,1995-08-19,M,Caicedo,Antioquia,37.0
104085,2021-10-26 17:59:17,1990-01-26,F,Bogotá,Cundinamarca,57.0
104086,2021-10-26 17:59:25,2004-05-02,F,Bogotá,Cundinamarca,88.0
104088,2021-10-26 18:07:02,1993-11-25,M,Barranquilla,Atlantico,82.0
104089,2021-10-26 18:12:41,1987-02-10,M,Barranquilla,Atlantico,97.0
104092,2021-10-26 18:18:18,2002-04-18,M,Bogotá,Cundinamarca,93.0
104094,2021-10-26 18:24:36,1985-03-31,F,Bogotá,Cundinamarca,73.0
104095,2021-10-26 18:24:57,1995-12-12,M,Soacha,Cundinamarca,37.0
104098,2021-10-26 18:31:17,1992-08-16,F,Bogotá,Cundinamarca,60.0
104104,2021-10-26 18:41:50,1999-06-07,M,Valledupar,Cesar,85.0
104106,2021-10-26 18:44:56,1987-08-25,M,Bogotá,Cundinamarca,48.0
104108,2021-10-26 18:52:37,1993-04-21,F,Bogotá,Cundinamarca,100.0
104110,2021-10-26 18:57:10,1996-06-29,M,Ocaña,Norte de Santander,53.0
104111,2021-10-26 19:03:14,1986-04-17,M,Barranquilla,Atlantico,100.0
104128,2021-10-26 19:59:00,1987-11-23,M,Bogotá,Cundinamarca,70.0
104133,2021-10-26 20:14:11,1982-02-05,M,Soacha,Cundinamarca,85.0
104136,2021-10-26 20:26:43,1982-12-02,M,Santo Tomas,Atlantico,93.0
104137,2021-10-26 20:28:52,1969-02-25,M,Bogotá,Cundinamarca,44.0
104139,2021-10-26 20:32:59,1981-06-03,M,Cartagena,Bolivar,99.0
104144,2021-10-26 20:57:07,1982-07-12,M,Rio de Oro,Cesar,98.0
104146,2021-10-26 21:06:28,1996-11-19,F,Bogotá,Cundinamarca,37.0
104148,2021-10-26 21:11:19,1990-06-02,F,Bogotá,Cundinamarca,59.0
104149,2021-10-26 21:14:48,1980-10-17,F,Madrid,Cundinamarca,57.0
104154,2021-10-26 21:29:32,1958-03-24,M,Monteria,Cordoba,97.0
104155,2021-10-26 21:30:48,1982-02-18,F,Envigado,Antioquia,37.0
104156,2021-10-26 21:33:51,1995-02-27,,Bogotá,Cundinamarca,99.0
104161,2021-10-26 21:54:14,1983-09-17,M,Barranquilla,Atlantico,53.0
104163,2021-10-26 22:04:10,1984-12-19,M,Colombia,La Guajira,88.0
104171,2021-10-26 22:25:18,2000-08-27,F,Ibagué,Tolima,95.0
104177,2021-10-26 22:35:05,1991-10-08,M,Cartagena,Bolivar,69.0
104183,2021-10-26 22:54:29,1991-09-15,F,Bogotá,Cundinamarca,41.0
104185,2021-10-26 22:59:55,1997-02-28,M,Monteria,Cordoba,96.0
104192,2021-10-26 23:34:12,1992-10-11,M,Tunja,Boyaca,87.0
104202,2021-10-27 00:16:03,1998-07-10,M,Barranquilla,Atlantico,64.0
104204,2021-10-27 06:35:33,1998-03-29,M,Cerete,Cordoba,37.0
104206,2021-10-27 07:14:27,1976-08-10,M,Bogotá,Cundinamarca,37.0
104207,2021-10-27 07:24:37,1975-03-22,F,Bogotá,Cundinamarca,67.0
104215,2021-10-27 08:10:13,1984-07-11,M,Bogotá,Cundinamarca,89.0
104222,2021-10-27 08:45:33,1978-01-25,F,Cartagena,Bolivar,48.0
104224,2021-10-27 09:07:14,1989-09-26,F,Barranquilla,Atlantico,38.0
104228,2021-10-27 10:05:23,1982-12-11,M,Medellin,Antioquia,37.0
104229,2021-10-27 10:11:30,1982-06-28,M,Bogotá,Cundinamarca,95.0
104232,2021-10-27 10:19:40,1974-11-23,M,Popayan,Cauca,37.0
104233,2021-10-27 10:24:18,2001-03-26,M,Sincelejo,Sucre,98.0
104234,2021-10-27 10:25:31,1986-08-31,M,Barranquilla,Atlantico,75.0
104250,2021-10-27 11:20:21,2021-09-12,F,Cali,Valle del Cauca,100.0
104252,2021-10-27 11:26:20,1984-11-03,F,Bogotá,Cundinamarca,73.0
104262,2021-10-27 12:02:18,2004-08-26,F,Barranquilla,Atlantico,37.0
104264,2021-10-27 12:15:28,1994-12-04,M,Barranquilla,Atlantico,84.0
104273,2021-10-27 12:47:01,1985-01-06,M,Zipaquira,Cundinamarca,67.0
104276,2021-10-27 12:57:33,1993-02-15,M,Bogotá,Cundinamarca,95.0
104278,2021-10-27 13:00:26,1985-04-19,F,Barranquilla,Atlantico,85.0
104281,2021-10-27 13:08:24,1982-07-31,M,Bogotá,Cundinamarca,83.0
104283,2021-10-27 13:17:24,1958-05-25,M,Bogotá,Cundinamarca,90.0
104290,2021-10-27 13:53:38,1987-11-20,M,Bello,Antioquia,37.0
104299,2021-10-27 15:02:04,1989-09-21,M,Bogotá,Cundinamarca,87.0
104300,2021-10-27 15:07:03,2000-05-26,M,Bogotá,Cundinamarca,98.0
104306,2021-10-27 15:21:57,2003-06-19,M,Bogotá,Cundinamarca,41.0
104308,2021-10-27 15:33:46,1967-04-14,M,Bogotá,Cundinamarca,83.0
104311,2021-10-27 15:43:49,1972-03-04,F,Mosquera,Cundinamarca,84.0
104315,2021-10-27 16:04:46,1993-04-14,M,Bogotá,Cundinamarca,97.0
104317,2021-10-27 16:09:10,1980-01-13,M,Bogotá,Cundinamarca,37.0
104326,2021-10-27 17:02:28,1989-04-20,M,Medellin,Antioquia,94.0
104328,2021-10-27 17:05:41,1995-03-10,F,Bogotá,Cundinamarca,37.0
104332,2021-10-27 17:15:29,1985-02-04,M,Bogotá,Cundinamarca,50.0
104333,2021-10-27 17:27:41,1979-12-05,M,Bogotá,Cundinamarca,29.0
104335,2021-10-27 17:31:29,1980-02-07,M,Bogotá,Cundinamarca,79.0
104337,2021-10-27 17:37:18,1993-11-20,F,Cali,Valle del Cauca,100.0
104343,2021-10-27 17:53:57,2003-08-08,F,Bogotá,Cundinamarca,89.0
104345,2021-10-27 18:01:55,1981-02-26,M,Barranquilla,Atlantico,37.0
104347,2021-10-27 18:16:29,1990-08-19,M,Bogotá,Cundinamarca,96.0
104352,2021-10-27 18:30:17,2003-07-19,F,Neiva,Huila,97.0
104357,2021-10-27 18:54:22,2000-11-27,M,Malambo,Atlantico,68.0
104358,2021-10-27 18:57:38,1984-06-23,M,Bogotá,Cundinamarca,99.0
104359,2021-10-27 18:58:13,1963-11-03,M,Barranquilla,Atlantico,99.0
104362,2021-10-27 19:06:29,1993-11-12,M,Bogotá,Cundinamarca,98.0
104364,2021-10-27 19:23:00,1992-07-11,F,Bucaramanga,Santander,60.0
104366,2021-10-27 19:33:52,1989-12-18,M,Barranquilla,Atlantico,37.0
104368,2021-10-27 19:37:23,1994-05-05,M,Barranquilla,Atlantico,100.0
104372,2021-10-27 19:46:18,1982-05-19,M,Valledupar,Cesar,95.0
104375,2021-10-27 20:01:27,2002-06-10,M,Medellin,Antioquia,100.0
104376,2021-10-27 20:01:52,1987-07-01,M,Tunja,Boyaca,37.0
104378,2021-10-27 20:07:59,1993-11-25,M,Tinjaca,Boyaca,96.0
104384,2021-10-27 20:44:10,1993-05-15,M,Bojaca,Cundinamarca,95.0
104388,2021-10-27 20:56:50,1990-02-22,M,Soledad,Atlantico,37.0
104397,2021-10-27 21:15:17,1996-02-06,M,Cali,Valle del Cauca,87.0
104399,2021-10-27 21:30:34,1993-04-10,M,Bogotá,Cundinamarca,99.0
104409,2021-10-27 22:02:10,2000-02-26,M,Sogamoso,Boyaca,48.0
104410,2021-10-27 22:07:22,1995-03-04,F,Bogotá,Cundinamarca,99.0
104412,2021-10-27 22:14:26,1996-09-19,F,Dos quebradas,Risaralda,76.0
104415,2021-10-27 22:30:14,1989-08-03,F,Bogotá,Cundinamarca,37.0
104419,2021-10-27 22:36:42,1983-09-14,F,Medellin,Antioquia,75.0
104428,2021-10-27 23:10:49,1992-05-30,F,Bogotá,Cundinamarca,98.0
104429,2021-10-27 23:13:08,1978-06-25,F,Bogotá,Cundinamarca,37.0
104434,2021-10-27 23:47:24,2021-10-30,M,Cali,Valle del Cauca,88.0
104436,2021-10-28 00:01:18,1990-01-11,M,Santa Marta,Magdalena,98.0
104441,2021-10-28 08:05:37,1995-05-16,M,Cali,Valle del Cauca,75.0
104445,2021-10-28 08:40:20,1992-02-20,M,Bogotá,Cundinamarca,65.0
104450,2021-10-28 09:14:04,1998-08-25,M,Santa Marta,Magdalena,64.0
104452,2021-10-28 09:32:19,1983-12-19,F,Bogotá,Cundinamarca,100.0
104455,2021-10-28 09:56:33,1989-08-28,F,Armenia,Quindio,95.0
104458,2021-10-28 10:27:55,1965-10-13,M,Bogotá,Cundinamarca,37.0
104459,2021-10-28 10:30:37,2003-08-28,M,Armenia,Quindio,44.0
104462,2021-10-28 10:38:44,2001-01-15,F,Popayan,Cauca,100.0
104465,2021-10-28 11:10:50,1998-02-06,M,Bogotá,Cundinamarca,98.0
104470,2021-10-28 11:41:05,1983-01-16,M,Pereira,Risaralda,64.0
104476,2021-10-28 12:15:14,1991-05-24,F,Barranquilla,Atlantico,48.0
104479,2021-10-28 12:25:09,1988-04-14,M,San Pelayo,Cordoba,37.0
104485,2021-10-28 14:16:27,1994-12-21,F,Armenia,Quindio,98.0
104487,2021-10-28 14:41:04,1976-02-24,M,Medellin,Antioquia,48.0
104489,2021-10-28 14:55:28,1982-06-08,M,Cartagena,Bolivar,37.0
104507,2021-10-28 16:14:19,1972-11-14,F,Tunja,Boyaca,37.0
104517,2021-10-28 17:04:43,1978-09-21,M,Bogotá,Cundinamarca,97.0
104521,2021-10-28 17:32:39,1968-07-20,M,Bogotá,Cundinamarca,99.0
104525,2021-10-28 17:49:31,1976-02-07,M,Bogotá,Cundinamarca,37.0
104526,2021-10-28 18:01:34,1974-08-04,M,Bogotá,Cundinamarca,98.0
104537,2021-10-28 19:03:22,1982-08-09,F,Bogotá,Cundinamarca,80.0
104539,2021-10-28 19:16:07,1981-04-30,M,Bogotá,Cundinamarca,100.0
104553,2021-10-28 19:30:23,1986-08-16,M,Bogotá,Cundinamarca,93.0
104561,2021-10-28 19:30:55,2021-07-04,F,Bogotá,Cundinamarca,69.0
104564,2021-10-28 19:31:11,2001-05-17,M,Ibagué,Tolima,100.0
104625,2021-10-28 19:36:08,1999-11-02,M,Girardot,Cundinamarca,37.0
104648,2021-10-28 19:38:01,2001-01-21,M,Bogotá,Cundinamarca,67.0
104687,2021-10-28 19:41:00,1995-11-24,F,Antioquia,Antioquia,37.0
104690,2021-10-28 19:41:14,2002-08-24,M,Cucuta,Norte de Santander,90.0
104693,2021-10-28 19:41:28,1992-05-25,M,Neiva,Huila,37.0
104723,2021-10-28 19:43:57,1992-06-13,F,Cali,Valle del Cauca,71.0
104727,2021-10-28 19:44:17,1975-07-03,M,Popayan,Cauca,37.0
104744,2021-10-28 19:45:43,1998-08-03,M,Cali,Valle del Cauca,46.0
104756,2021-10-28 19:46:40,1992-06-14,M,Bogotá,Cundinamarca,37.0
104785,2021-10-28 19:49:06,1997-02-05,M,Medellin,Antioquia,83.0
104791,2021-10-28 19:49:36,1982-08-08,F,Bucaramanga,Santander,37.0
104812,2021-10-28 19:51:18,1995-04-01,F,San Gil,Santander,41.0
104831,2021-10-28 19:52:52,1977-04-23,M,Bogotá,Cundinamarca,92.0
104832,2021-10-28 19:52:56,1986-10-03,M,Bogotá,Cundinamarca,37.0
104838,2021-10-28 19:53:25,1999-06-09,M,Bogotá,Cundinamarca,37.0
104891,2021-10-28 19:57:33,1992-06-04,F,Piendamo,Cauca,37.0
104930,2021-10-28 20:00:40,2003-08-13,M,Barbosa,Santander,98.0
104939,2021-10-28 20:01:21,1994-07-27,F,Sogamoso,Boyaca,37.0
104977,2021-10-28 20:04:28,1988-08-23,M,Bogotá,Cundinamarca,99.0
105000,2021-10-28 20:06:22,1989-12-25,M,Bogotá,Cundinamarca,59.0
105008,2021-10-28 20:07:04,1999-09-25,M,Barranquilla,Atlantico,90.0
105014,2021-10-28 20:07:34,1997-07-09,M,Tunja,Boyaca,48.0
105028,2021-10-28 20:08:36,1998-07-18,F,Mosquera,Cundinamarca,95.0
105118,2021-10-28 20:15:36,1998-11-15,M,Cartagena,Bolivar,44.0
105173,2021-10-28 20:20:05,1988-07-16,M,Bogotá,Cundinamarca,37.0
105212,2021-10-28 20:23:14,1998-06-18,M,Bogotá,Cundinamarca,48.0
105231,2021-10-28 20:24:49,1993-07-20,F,Medellin,Antioquia,95.0
105291,2021-10-28 20:29:41,2004-08-13,M,Bogotá,Cundinamarca,100.0
105299,2021-10-28 20:30:19,1989-08-18,M,Bogotá,Cundinamarca,68.0
